ACSSF,2014e1,ca,000,0077,0000011,106931,6998,6878,6800,6866,5920,6087,5496,5078,3989,8391,11422,12964,7761,5000,4009,3272,96912,6287,5532,6043,6014,5485,5621,4868,4907,3689,7856,10546,11312,7156,4745,3839,3012,,,,,,,,,,,,,,,,,,3557,179,578,322,304,102,131,312,42,163,144,282,675,110,182,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,47,425,230,151,179,241,0,115,96,147,190,328,232,32,51,0,86639,5774,5227,5008,5430,4987,5227,3908,4142,3321,6287,9079,10289,7021,4606,3508,2825,12710,692,811,1195,797,531,560,1179,779,499,1638,1776,1358,238,139,331,187,49168,50010,91127,38262,,,36156,34575,50364,43505,49168,26234,58160,64751,59313,58427,70053,126938,7156629700,6366402000,,179003600,64556900,,75955200,121752100,5803279700,666089800
ACSSF,2014e1,ca,000,0077,0000012,325702,24016,24268,20400,20244,19981,18759,16001,16211,15071,25632,32427,36664,21992,12448,11911,9677,291041,20122,20113,17958,18127,17767,16314,14414,14801,13108,23170,29324,32966,20704,12088,11125,8940,,,,,,,,,,,,,,,,,,10471,1665,1089,879,817,300,430,547,188,714,777,1196,1121,240,228,173,107,3838,351,340,278,240,266,0,165,209,290,324,391,548,93,46,237,60,,,,,,,,,,,,,,,,,,7945,527,1095,476,578,599,824,324,521,340,666,780,824,345,0,0,46,9221,826,1224,771,438,918,969,350,391,330,385,637,992,387,86,271,246,268471,18437,19276,16143,16372,16200,15019,13210,13316,11997,20383,27178,30452,19796,11648,10376,8668,32919,2465,2138,2425,2338,2271,2271,1714,2106,1776,3675,3225,3506,1159,485,901,464,46031,47242,48596,36128,46446,,34317,31846,47642,42183,46031,23847,55664,58648,63180,57328,54782,84853,20502651300,18555636700,414557100,492412200,218872000,16482300,340334900,464356100,17361601500,1676240400
ACSSF,2014e1,ca,000,0077,0000013,563601,30296,24882,16891,22434,19399,23035,17168,18843,16832,36198,47335,66894,61480,42776,56570,62568,281411,9812,8205,7906,10920,10093,10006,7700,9494,8773,16835,25726,34240,32744,23085,31301,34571,75033,8008,7632,3679,4922,4381,4699,2613,3549,2700,5744,6990,6788,4987,2534,3212,2595,3766,432,213,72,65,300,392,121,211,205,309,233,244,74,449,287,159,143512,8409,6417,3274,3280,2934,5045,3881,2216,2924,7177,9333,17217,17822,13263,18545,21775,,,,,,,,,,,,,,,,,,33418,1613,816,1371,1981,808,2004,1992,2315,1398,3634,2972,4767,2999,1998,1555,1195,22630,1819,1455,535,1179,883,664,800,684,777,1920,1760,2778,2652,1161,1476,2087,231377,7902,6800,5848,7912,6953,7289,5651,6884,6132,13089,19951,27841,27786,20128,27584,33627,91191,3997,2327,3563,5181,4228,5615,4485,4998,4275,8281,9658,11910,9072,5373,5947,2281,77214,84112,41911,47557,98736,73264,55785,65793,92542,57197,77214,39097,81504,100385,107628,100446,95934,96486,57578299900,31412240700,4502210400,253780400,16531775400,304353900,2367835000,2206104000,27773702700,6646348200
ACSSF,2014e1,ca,000,0077,0000014,85366,7344,8428,6253,5398,3892,4477,4535,4283,2699,6661,6721,9062,5779,4178,2410,3246,74857,5917,7192,5921,4536,2976,3893,3938,3572,2252,6074,5968,8268,5217,3763,2410,2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68928,5281,6414,5429,4163,2494,3632,3441,3296,1970,5614,5713,7473,5159,3600,2319,2930,9858,953,1097,694,598,1102,633,842,723,587,571,436,1047,120,334,91,30,42365,44163,,43291,24366,.,31847,32083,45774,32041,42365,19825,55130,48429,68500,65482,49861,71627,5520015800,4979140700,55511300,41802300,114618900,,113482900,215459700,4726989100,408889800
ACSSF,2014e1,ca,000,0077,0000015,387936,15727,14525,13351,12134,12556,12109,12442,15010,12479,25648,38068,46820,40289,32260,36367,48151,252547,7156,8414,6447,7633,7789,7178,8133,9888,7825,16410,25203,30920,26961,20737,25196,36657,36022,3745,3320,2374,1878,1542,1450,437,1234,1259,3501,3167,3899,2912,2567,1862,875,,,,,,,,,,,,,,,,,,55189,1998,967,1474,1089,987,1240,1372,2020,1435,2804,4896,6467,6218,6670,7056,8496,,,,,,,,,,,,,,,,,,25326,931,744,1770,1210,1630,1549,1793,1054,1471,1786,3328,2856,2777,680,1051,696,15791,1687,848,1115,212,520,299,493,411,414,1035,1433,2450,1208,1274,989,1403,211331,6167,6781,5381,5618,6426,5076,6210,7234,6226,13054,19521,25242,23307,17336,23447,34305,70674,2225,2806,3105,3276,3203,3523,3952,4089,3412,5285,9583,8790,6373,4664,3116,3272,80361,85314,52229,39090,101503,41155,52005,66953,92480,60490,80361,41793,90504,92331,111181,100782,93389,96821,43692082000,30882762500,2325981900,103989900,7101756500,88689500,1693220600,1495681200,27487588300,5444694700
ACSSF,2014e1,ca,000,0077,0000016,65804,2563,2251,2991,3666,2774,3090,3161,1941,1827,4490,5629,9130,6430,3298,5663,6900,60218,2488,2029,2750,3446,2515,2700,3075,1845,1678,3975,5053,8641,5779,3143,5099,6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55074,1929,2002,2263,2922,2515,2574,2867,1653,1549,3672,4521,7992,5340,2707,4640,5928,6596,559,27,487,744,259,279,208,288,198,404,618,755,774,436,459,101,71113,70595,,61473,177577,.,50520,54281,71780,52937,71113,33142,77775,76534,107299,80767,150050,105700,6295992800,5688786400,16884200,56029100,374036800,,73110200,82124100,5324619100,453436400
ACSSF,2014e1,ca,000,0077,0000017,297993,26038,22646,18202,18250,19866,18403,14488,14061,12714,21017,27389,30862,20054,12657,12292,9054,197460,14601,13449,10944,11898,12749,11493,8579,10173,8391,14265,18849,20129,14808,10071,9945,7116,16190,2952,2637,1139,971,858,1291,556,288,1035,909,1223,1154,495,129,220,333,3033,344,226,493,102,164,300,241,0,111,385,64,390,0,119,52,42,24260,1994,1668,1195,1322,1339,985,1141,968,1136,1218,1837,3610,2149,956,1459,1283,,,,,,,,,,,,,,,,,,48949,5738,4031,4138,3481,4073,3657,3440,2226,1822,3552,4608,4622,2182,692,550,137,7619,409,635,293,455,683,677,531,244,219,634,690,882,420,638,66,143,120798,7779,7181,4644,6495,6273,4747,4802,5466,4905,8259,13942,12904,11840,7745,7911,5905,131182,13062,10746,10738,9151,10744,10532,7839,7294,5736,10154,9782,12787,5421,3237,2583,1376,43423,47992,26833,33220,53124,62585,34021,42360,59808,35370,43423,25025,53384,50200,53325,43950,48045,47385,18635407300,13495033400,646274700,149813500,1767597400,30895500,2110048100,435744700,9646198000,6242536300
ACSSF,2014e1,ca,000,0077,0000018,53195,3619,6216,3482,3637,3734,2993,2553,3302,2899,4646,4269,5335,2397,1398,1738,977,44730,2464,4449,2793,3206,3163,2514,2142,2942,2206,3812,4023,5002,2336,1393,1503,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43339,2363,4346,2693,2990,3009,2492,2036,2884,2183,3769,3958,4807,2275,1339,1439,756,3246,231,459,172,254,257,171,256,158,272,495,65,251,61,54,64,26,40598,42883,48168,24257,,.,30867,21531,43141,36317,40598,20517,51164,57585,56067,47613,62962,96925,2871403200,2501665800,42922000,110551700,58242200,,43421400,113445100,2425363900,141224900
ACSSF,2014e1,ca,000,0077,0000019,43635,3997,5000,2916,3475,2443,2249,1898,1560,1730,2813,3502,4401,2680,1974,1690,1307,31632,2308,3604,1647,2587,1513,1857,1789,1348,1508,1682,2622,3331,2124,1634,1105,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391,889,937,784,549,790,141,109,212,186,796,583,658,445,127,100,85,,,,,,,,,,,,,,,,,,8542,589,479,488,779,588,387,386,185,417,407,686,1201,779,519,435,217,32308,2767,4374,2059,2438,1772,1777,1512,1375,1277,2327,2680,2980,1873,1323,903,871,39290,41907,19500,47639,172364,.,28997,,49695,37361,39290,14235,36951,37113,59624,57431,51966,55070,2553865500,1890089200,26551100,59020000,172621800,,330175200,75408100,561250700,1764309200
ACSSF,2014e1,ca,000,0077,0000020,261135,19059,16538,15867,17977,13626,13224,16182,11181,10217,18775,26156,29203,21676,11873,11938,7643,206286,14511,12155,12313,14161,11343,10292,12782,9528,7763,14320,21078,23404,16907,9972,9768,5989,12420,2100,1630,756,751,718,844,620,341,339,927,931,1116,547,412,158,230,,,,,,,,,,,,,,,,,,10792,544,341,629,238,430,197,811,329,335,908,893,1216,1354,884,792,891,,,,,,,,,,,,,,,,,,20638,1582,1640,1675,1603,805,926,1317,878,1481,1644,2049,2160,1717,330,615,216,7556,178,339,422,769,207,523,642,105,48,927,761,642,1052,225,533,183,123374,8501,6677,5640,7274,6165,5112,6234,4547,3892,6841,13187,15922,12428,7427,8105,5422,107745,7635,7434,8654,8785,6225,6706,8042,5859,5517,9393,10462,10047,6495,2988,2563,940,47644,48420,31198,47000,71872,,44120,53864,60552,40285,47644,29453,50943,52701,64569,46133,43057,59750,17175467700,13791023800,574169000,196083200,972178500,,1104968100,522446900,9606354000,5584285200
ACSSF,2014e1,ca,000,0077,0000021,41596,2982,3149,2805,2951,2383,2563,2875,1832,2108,2410,4141,4526,2332,1954,1848,737,29881,1858,2130,2598,1798,1925,1470,1990,989,1466,1417,3321,3676,1846,1447,1364,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6761,505,555,57,783,301,470,699,356,587,855,487,321,364,339,0,82,,,,,,,,,,,,,,,,,,18515,1023,883,938,1220,1052,729,1125,632,849,911,2394,2162,1523,1231,1277,566,18906,1492,1802,1782,1469,1174,1370,1564,743,1204,1361,1424,2074,687,571,87,102,42784,45633,29594,30500,41713,.,40143,43136,58719,36317,42784,25216,44434,51183,62409,47102,38662,43497,2497012600,1795955000,132233400,28249600,108428900,,404691900,27453800,1303450900,931000700
ACSSF,2014e1,ca,000,0077,0000022,27636,3473,2686,2645,1794,1797,1510,1628,1239,898,2013,2304,2488,1479,848,421,413,23275,2310,2421,2152,1648,1515,1092,1533,1004,797,1930,1994,1973,1326,827,340,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22052,2213,2392,2077,1648,1290,973,1496,1004,772,1700,1929,1877,1142,786,340,413,,,,,,,,,,,,,,,,,,34529,36020,,2499,.,.,29500,42996,35912,32147,34529,17924,39648,50819,46059,74401,31398,.,1298240300,1141049800,17372600,27038600,,,86794500,25984600,1078108900,156473500
ACSSF,2014e1,ca,000,0077,0000023,3269112,214357,188504,173744,178476,157471,160392,141603,142579,124047,237853,306083,371954,269279,165460,202823,234487,1846414,103683,95082,94690,94330,85365,79536,73328,78184,67252,130927,170398,211765,160767,101129,131160,168818,323010,40422,31337,18155,20911,18167,19740,13294,13708,10676,25339,28695,30766,20609,10835,11058,9298,19169,1806,1274,1410,1006,801,1021,941,1189,1033,1367,2127,1988,1011,1044,551,600,479579,34785,23396,21469,18798,16913,19385,18590,17626,17548,31379,44697,57733,44651,30411,41189,41009,8179,333,151,475,255,76,205,587,554,392,691,980,983,1256,593,215,433,495677,27725,30245,32753,39413,31632,36808,30224,27059,23416,41166,49489,57523,32403,15936,12432,7453,97084,5603,7019,4792,3763,4517,3697,4639,4259,3730,6984,9697,11196,8582,5512,6218,6876,1185401,66550,53273,49163,49522,44763,39984,35355,41531,37048,77042,104240,137356,114099,77603,104615,153257,1211133,67995,76169,81869,87352,74700,79121,71190,66613,56151,98453,120985,138147,82827,42141,41552,25868,55746,61386,39774,45725,65694,65566,43064,59475,74048,45045,55746,32303,62730,65410,71213,62713,64217,73975,271677764200,172168714100,18484636500,1162440000,43133300200,648525500,27794578700,8285569200,131405525700,72442391300
ACSSF,2014e1,ca,000,0077,0000024,42895,3926,2219,3001,2862,2452,2305,3068,2529,1316,3305,4625,4043,3499,1841,1060,844,36003,2876,1875,2673,2282,2119,1945,2650,2388,1042,2630,3957,3377,3019,1538,973,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20418,922,1108,1446,1108,1319,751,747,1095,404,1589,2486,2575,1838,1398,973,659,19271,2192,793,1451,1244,1126,1441,2273,1337,837,1526,1783,1318,1414,443,34,59,42433,42517,,51053,,.,51629,,58309,37297,42433,21422,54903,41477,44500,53554,49161,72465,2509648400,2134253500,43284600,25103900,81352600,,155797500,69856300,1482699400,876491400
ACSSF,2014e1,ca,000,0077,0000025,103509,4649,3209,3185,2638,2180,3245,2652,2909,4179,5442,7573,10999,10999,6710,10271,22669,89869,3297,2470,2624,2333,1981,2641,1994,2573,3544,4212,6772,9303,9812,6022,9423,20868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,228,249,181,98,0,130,69,177,184,649,292,657,633,413,611,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85124,3151,2258,2380,2223,1771,2539,1729,2290,3113,3959,6428,8609,9299,5778,9189,20408,8995,790,471,508,190,316,508,716,442,736,602,589,1355,703,296,313,460,95749,101468,198070,111149,86895,.,37760,72647,102931,48332,95749,48977,117150,144214,150259,126202,113277,95487,15238931700,13949922900,337032200,,569118000,,179091000,183530700,13522789600,624262700
ACSSF,2014e1,ca,000,0077,0000026,33464,3029,2695,2441,2212,1773,2646,1052,1861,1350,2445,3513,2667,1998,1617,1211,954,29944,2568,2250,2303,1995,1544,2454,1013,1586,1181,2133,3133,2445,1810,1598,977,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26010,2035,2138,2161,1485,1405,1894,946,1279,1055,1829,2746,2025,1656,1552,850,954,4992,617,342,142,548,269,602,67,416,192,487,475,420,154,46,215,0,42660,43023,31613,33472,41422,.,43139,62636,43725,34388,42660,20700,60435,61322,50496,56687,61667,125082,2086871600,1917337200,6189800,60403300,22485900,,42044500,37743900,1738110400,225727600
ACSSF,2014e1,ca,000,0077,0000027,79255,4678,6121,4429,5538,4766,5781,5090,3850,2934,7928,7286,8386,4396,3592,2574,1906,52702,2626,3807,2714,3641,2380,3189,3272,2503,2330,5335,4461,6208,3426,2724,2247,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758,184,359,209,206,538,344,534,90,122,418,540,562,320,263,69,0,,,,,,,,,,,,,,,,,,16574,1183,1379,1152,1455,1328,1716,1046,1000,317,1863,1832,1462,505,149,120,67,,,,,,,,,,,,,,,,,,31403,1660,2367,1527,1859,1020,1237,1555,1630,1230,2686,2641,4447,1966,1996,1937,1645,38381,2055,2811,2370,3237,2754,3780,2890,1873,1397,4596,3818,3223,1965,921,430,261,44084,49684,27239,36289,40321,,35290,32219,55974,38103,44084,22921,52224,54138,51448,39495,55415,54661,4731635400,3510218400,157438000,13582800,256506900,12292200,725913600,55683400,2398403900,1867390200
