ACSSF,OR,160,00,0000033,,,,,41,,,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US4147000,"Medford city, Oregon",,,
ACSSF,OR,160,00,0000034,,,,,41,,,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US4159000,"Portland city, Oregon",,,
ACSSF,OR,160,00,0000035,,,,,41,,,64900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US4164900,"Salem city, Oregon",,,
ACSSF,OR,312,00,0000036,,,,,41,,,05800,,,,,,,,,,13460,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US134604105800,"Bend city, OR; Bend-Redmond, OR Metro Area",,,
ACSSF,OR,312,00,0000037,,,,,41,,,23850,,,,,,,,,,21660,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US216604123850,"Eugene city, OR; Eugene, OR Metro Area",,,
ACSSF,OR,312,00,0000038,,,,,41,,,47000,,,,,,,,,,32780,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US327804147000,"Medford city, OR; Medford, OR Metro Area",,,
ACSSF,OR,312,00,0000039,,,,,41,,,05350,,,,,,,,,,38900,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US389004105350,"Beaverton city, OR; Portland-Vancouver-Hillsboro, OR-WA Metro Area",,,
ACSSF,OR,312,00,0000040,,,,,41,,,34100,,,,,,,,,,38900,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US389004134100,"Hillsboro city, OR; Portland-Vancouver-Hillsboro, OR-WA Metro Area",,,
ACSSF,OR,312,00,0000041,,,,,41,,,59000,,,,,,,,,,38900,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US389004159000,"Portland city, OR; Portland-Vancouver-Hillsboro, OR-WA Metro Area",,,
ACSSF,OR,312,00,0000042,,,,,41,,,64900,,,,,,,,,,41420,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US414204164900,"Salem city, OR; Salem, OR Metro Area",,,
ACSSF,OR,500,00,0000043,,,,,41,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,,,,,50000US4101,"Congressional District 1 (114th Congress), Oregon",,,
ACSSF,OR,500,00,0000044,,,,,41,,,,,,,,,,,,,,,,,,,,,,,02,,,,,,,,,,,,,,,,50000US4102,"Congressional District 2 (114th Congress), Oregon",,,
ACSSF,OR,500,00,0000045,,,,,41,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,,,,,,,50000US4103,"Congressional District 3 (114th Congress), Oregon",,,
ACSSF,OR,500,00,0000046,,,,,41,,,,,,,,,,,,,,,,,,,,,,,04,,,,,,,,,,,,,,,,50000US4104,"Congressional District 4 (114th Congress), Oregon",,,
